720,1280,100.0,39.86666666666667
0.48888614773750305,0.5368270874023438,0.0013855805154889822,-0.6324170231819153,-0.2560391426086426
0.4959404766559601,0.531470537185669,0.009304509498178959,-0.6720137596130371,-0.24327397346496582
0.5004517436027527,0.531335711479187,0.009518435224890709,-0.6722932457923889,-0.24265193939208984
0.5049586296081543,0.5313437581062317,0.009589004330337048,-0.6727559566497803,-0.2429037094116211
0.48351049423217773,0.5321667194366455,-0.023061536252498627,-0.6661369204521179,-0.23985004425048828
0.4796379506587982,0.5324357151985168,-0.022648273035883904,-0.6670637130737305,-0.24057435989379883
0.47731509804725647,0.5328179001808167,-0.022839127108454704,-0.6682204008102417,-0.24003386497497559
0.5114508867263794,0.5342759490013123,0.06686744838953018,-0.6686052083969116,-0.14113235473632812
0.47514259815216064,0.5354815721511841,-0.07667485624551773,-0.6534760594367981,-0.13687658309936523
0.49771520495414734,0.5435026288032532,0.027563679963350296,-0.6114923357963562,-0.2191305160522461
0.48240020871162415,0.5437281131744385,-0.014374587684869766,-0.6055536270141602,-0.21662497520446777
0.5440745949745178,0.571151852607727,0.173895001411438,-0.47784680128097534,-0.062056466937065125
0.45154350996017456,0.570679783821106,-0.14513352513313293,-0.48050230741500854,-0.07363772392272949
0.5532776117324829,0.6156952381134033,0.17927272617816925,-0.22723475098609924,-0.016381144523620605
0.4391094744205475,0.6179904341697693,-0.17842257022857666,-0.21873052418231964,-0.014032319188117981
0.5581790208816528,0.6515023708343506,0.18950247764587402,-0.013211842626333237,-0.10482358932495117
0.42699378728866577,0.6546092629432678,-0.2168448120355606,0.018072733655571938,-0.0956575870513916
0.5622195601463318,0.6640350222587585,0.19034871459007263,0.06760437786579132,-0.1279008388519287
0.42359912395477295,0.6684219837188721,-0.2243286520242691,0.10024736076593399,-0.11539864540100098
0.5580234527587891,0.6639589071273804,0.17356903851032257,0.0696132704615593,-0.16248416900634766
0.42607808113098145,0.6683590412139893,-0.21148352324962616,0.10141696780920029,-0.1526811122894287
0.5546374320983887,0.6598291397094727,0.17840151488780975,0.0026059814263135195,-0.11710119247436523
0.42874348163604736,0.6638534665107727,-0.20460957288742065,0.03673207014799118,-0.11282014846801758
0.5176071524620056,0.654199481010437,0.11122818291187286,0.007194664794951677,0.009113311767578125
0.4626544117927551,0.6549987196922302,-0.11159850656986237,-0.007805222645401955,-0.007947444915771484
0.5128489136695862,0.7215596437454224,0.0661054253578186,0.4137689173221588,0.005593776702880859
0.47010233998298645,0.7229863405227661,-0.06710925698280334,0.38702768087387085,-0.01142972707748413
0.5067117810249329,0.780450165271759,0.0747385025024414,0.764855682849884,0.1411595344543457
0.47822320461273193,0.7835449576377869,-0.03167533129453659,0.7434391975402832,0.12980985641479492
0.5028327107429504,0.7857568264007568,0.0786454901099205,0.8073464632034302,0.14430522918701172
0.47869282960891724,0.7890459299087524,-0.02711043693125248,0.7876067757606506,0.13414525985717773
0.5120289921760559,0.8019493818283081,0.09566618502140045,0.8648985028266907,0.017045021057128906
0.48180097341537476,0.802770733833313,-0.012754159979522228,0.85130774974823,-0.003918170928955078

0.4890151023864746,0.5381833910942078,0.010469003580510616,-0.632645845413208,-0.26329734921455383
0.49599263072013855,0.5324816107749939,0.018034161999821663,-0.6722721457481384,-0.2500239908695221
0.5005256533622742,0.5323348045349121,0.01834346540272236,-0.6725647449493408,-0.24945610761642456
0.5050281882286072,0.5322665572166443,0.018372705206274986,-0.6730247735977173,-0.24972151219844818
0.48359236121177673,0.5329534411430359,-0.014826792292296886,-0.6664381623268127,-0.24754765629768372
0.47970810532569885,0.5332015752792358,-0.014383613131940365,-0.6673482060432434,-0.24833664298057556
0.4773918092250824,0.5334762334823608,-0.01450889278203249,-0.6685243844985962,-0.24771659076213837
0.5114770531654358,0.5351265072822571,0.07329179346561432,-0.6689786314964294,-0.14547432959079742
0.4751916527748108,0.5364201068878174,-0.07268642634153366,-0.6539538502693176,-0.14457744359970093
0.49803435802459717,0.5446686744689941,0.03588121756911278,-0.6117438077926636,-0.22550998628139496
0.48248058557510376,0.5446414351463318,-0.006938182283192873,-0.6058346033096313,-0.22402751445770264
0.5451663732528687,0.571571409702301,0.1787085235118866,-0.47803714871406555,-0.06567942351102829
0.450267493724823,0.5714521408081055,-0.14502260088920593,-0.4812464416027069,-0.08226615935564041
0.5538997054100037,0.6165711283683777,0.18207083642482758,-0.22953487932682037,-0.025775887072086334
0.4378666281700134,0.6180930733680725,-0.17937852442264557,-0.2200765311717987,-0.030869312584400177
0.55876624584198,0.6535933613777161,0.19892878830432892,-0.012640322558581829,-0.12640781700611115
0.4266194999217987,0.6548932194709778,-0.20850490033626556,0.015023652464151382,-0.1197773888707161
0.5622251033782959,0.6659592986106873,0.20227913558483124,0.06957288831472397,-0.15103009343147278
0.4232085049152374,0.6685358285903931,-0.21186771988868713,0.09780114889144897,-0.14129066467285156
0.557778537273407,0.6657403111457825,0.18465690314769745,0.07318197190761566,-0.1871023327112198
0.42606136202812195,0.668729305267334,-0.1962309330701828,0.09723858535289764,-0.17820392549037933
0.55454421043396,0.6624075174331665,0.187859907746315,0.004148770123720169,-0.13921533524990082
0.4287163317203522,0.664117693901062,-0.19477643072605133,0.03331364318728447,-0.13666194677352905
0.5175963640213013,0.6556567549705505,0.11157123744487762,0.007213604636490345,0.009032712318003178
0.4613863229751587,0.656019389629364,-0.11193330585956573,-0.007834135554730892,-0.007861193269491196
0.5126312971115112,0.7236455082893372,0.06434836983680725,0.4137629270553589,0.02841928042471409
0.46919018030166626,0.7234027981758118,-0.06712796539068222,0.38947737216949463,0.009445775300264359
0.5066254734992981,0.7804539203643799,0.0756579041481018,0.7648979425430298,0.15976844727993011
