480,854,33.333333333333336,26.133333333333333
0.5157800316810608,0.40967410802841187
0.5285354256629944,0.40168827772140503
0.5366811156272888,0.40205875039100647
0.5422173738479614,0.40235117077827454
0.5042499899864197,0.40124887228012085
0.4966692626476288,0.40142354369163513
0.4894818365573883,0.40157872438430786
0.5552003979682922,0.4078417122364044
0.48450660705566406,0.4066072106361389
0.5315418839454651,0.4226806163787842
0.5026828050613403,0.42255404591560364
0.6104406714439392,0.4821731746196747
0.44037723541259766,0.47680890560150146
0.6190944314002991,0.5676512122154236
0.43161147832870483,0.5585188269615173
0.6482364535331726,0.6459896564483643
0.4170786738395691,0.6300922632217407
0.6674454808235168,0.6670207977294922
0.40380457043647766,0.6512750387191772
0.6617904901504517,0.6691352128982544
0.4051873981952667,0.6545339822769165
0.6510277986526489,0.662355363368988
0.41413795948028564,0.6466695666313171
0.5731919407844543,0.6371862888336182
0.47418341040611267,0.6377342343330383
0.5570271015167236,0.7710954546928406
0.4804869592189789,0.7680342197418213
0.548237144947052,0.8953667879104614
0.4831891655921936,0.9003215432167053
None,None
0.4871084988117218,0.9054669141769409
0.550672709941864,0.9173903465270996
0.48783957958221436,0.9171160459518433

0.516494870185852,0.40961721539497375
0.5294549465179443,0.40148404240608215
0.5373520255088806,0.4018489718437195
0.5427387356758118,0.402152419090271
0.5050458312034607,0.4010205566883087
0.49725157022476196,0.40119844675064087
0.48982512950897217,0.40133097767829895
0.5552034378051758,0.40781092643737793
0.4844329059123993,0.4065362811088562
0.5317655801773071,0.4226198196411133
0.5026823282241821,0.4223388433456421
0.6105461716651917,0.48218515515327454
0.4364863634109497,0.4771237373352051
0.6210705637931824,0.5672444701194763
0.4315691590309143,0.5608744025230408
0.6482489109039307,0.6458373665809631
0.417129248380661,0.6304506659507751
0.6675427556037903,0.6672618985176086
0.4054900109767914,0.6512698531150818
0.662010133266449,0.6692103743553162
0.4077081084251404,0.654011070728302
0.6510284543037415,0.6623303890228271
0.4146142899990082,0.6468099355697632
0.5749143958091736,0.6375670433044434
0.4739585220813751,0.6378980278968811
0.557594358921051,0.7723184823989868
0.47969964146614075,0.7684171199798584
0.5489200949668884,0.896081805229187
0.4831918478012085,0.8970950245857239
None,None
0.4875641167163849,0.9053301215171814
0.5500719547271729,0.9426183700561523
0.4876447319984436,0.9399794340133667

0.5167874097824097,0.4096180200576782
0.5300764441490173,0.401445209980011
0.5378234386444092,0.40180766582489014
0.5431931018829346,0.4021439552307129
0.5054114460945129,0.4009765684604645
0.4974822998046875,0.4011611044406891
0.48989591002464294,0.40128767490386963
0.5552862882614136,0.4078781306743622
0.4841136634349823,0.4065965712070465
0.5318974256515503,0.4226210117340088
0.5026223659515381,0.4222804605960846
0.6105658411979675,0.4822904169559479
0.4342013895511627,0.4772505462169647
0.6211410760879517,0.5668870806694031
0.4314858317375183,0.5609570741653442
0.6481987237930298,0.6458333134651184
0.41706201434135437,0.6308385133743286
0.6676210761070251,0.6676990389823914
0.40658220648765564,0.6512983441352844
0.6620432734489441,0.6695019006729126
0.408298134803772,0.6537300944328308
0.6509148478507996,0.6623367667198181
0.4147174656391144,0.6468451023101807
0.5754233598709106,0.6379229426383972
0.47369831800460815,0.6382355093955994
0.558122992515564,0.7728871703147888
0.4791957437992096,0.768968403339386
0.5490661263465881,0.8955955505371094
0.4827885627746582,0.8932791948318481
None,None
None,None
0.5485656261444092,0.9466502070426941
0.48677074909210205,0.9415523409843445

