1080,1920,100.0,28.833333333333332
0.5328823924064636,0.26275473833084106,-0.009493101388216019,-0.6213777661323547,-0.08155417442321777
0.5313167572021484,0.24409359693527222,-0.012908000499010086,-0.6609788537025452,-0.06409454345703125
0.5356420278549194,0.24417272210121155,-0.012586429715156555,-0.6610346436500549,-0.06347775459289551
0.5395991206169128,0.24421286582946777,-0.012719273567199707,-0.661396324634552,-0.0639352798461914
0.5069935917854309,0.24327224493026733,-0.03746424615383148,-0.6551430225372314,-0.07729887962341309
0.49208423495292664,0.24286654591560364,-0.037079937756061554,-0.6561228632926941,-0.07825565338134766
0.47608694434165955,0.24257352948188782,-0.03777310252189636,-0.6571685075759888,-0.07776570320129395
0.5227566361427307,0.2510259449481964,-0.019133396446704865,-0.6559942364692688,0.04665231704711914
0.42844444513320923,0.25102078914642334,-0.14088639616966248,-0.6317757368087769,-0.024895668029785156
0.5362207293510437,0.2811278998851776,-0.006618097424507141,-0.5990055799484253,-0.040723323822021484
0.5059506893157959,0.28133973479270935,-0.041288334876298904,-0.5902557373046875,-0.0616304874420166
0.6075799465179443,0.3515763282775879,0.07690288871526718,-0.48840445280075073,0.11299940943717957
0.36011362075805664,0.3661581873893738,-0.19503575563430786,-0.4416944682598114,-0.020287036895751953
0.7600175142288208,0.4644297957420349,0.16420835256576538,-0.3068925142288208,0.02024388313293457
0.4884442985057831,0.503904402256012,-0.05442759022116661,-0.2523568570613861,0.000605359673500061
0.5697093605995178,0.5015600919723511,0.01019323244690895,-0.2624157667160034,-0.10090875625610352
0.6735436320304871,0.46325427293777466,0.0968233123421669,-0.2868027687072754,0.08382511138916016
0.5118517875671387,0.5017937421798706,-0.037372738122940063,-0.2297682762145996,-0.12836813926696777
0.7015146017074585,0.4594975709915161,0.1479048728942871,-0.2882838249206543,0.08284211158752441
0.5021681189537048,0.49390485882759094,-0.0660567656159401,-0.25543540716171265,-0.11761808395385742
0.6886581182479858,0.447517067193985,0.1304626762866974,-0.30950939655303955,0.08395934104919434
0.5180439949035645,0.49256250262260437,-0.01273332815617323,-0.26518315076828003,-0.09783792495727539
0.6749455332756042,0.44646304845809937,0.100712351500988,-0.29526665806770325,0.08770275115966797
0.6199015378952026,0.6400169730186462,0.10361985117197037,-0.008279851637780666,0.03364229202270508
0.47560548782348633,0.6439818739891052,-0.1042979434132576,0.007607040461152792,-0.03245091438293457
0.578734278678894,0.8936474323272705,0.01851617358624935,0.42432063817977905,0.003813028335571289
0.4834657907485962,0.8962740302085876,-0.06959192454814911,0.4294091463088989,-0.05758988857269287
0.5523219108581543,1.049728512763977,-0.002627480775117874,0.7473059296607971,0.17424869537353516
0.4604398012161255,1.0710903406143188,-0.1314081847667694,0.7519950270652771,0.10035896301269531
0.5312795042991638,1.0700100660324097,0.0024865008890628815,0.7892594933509827,0.1821303367614746
0.3990710973739624,1.083665370941162,-0.13755926489830017,0.7958793640136719,0.10947561264038086
0.5430657863616943,1.1162883043289185,0.03369290381669998,0.8409342169761658,0.0646810531616211
0.4299466907978058,1.1435916423797607,-0.12972167134284973,0.8452501893043518,-0.023553848266601562

0.5327292084693909,0.2625103294849396,-0.014583230949938297,-0.6155940294265747,-0.07076435536146164
0.5312274694442749,0.24392099678516388,-0.019417090341448784,-0.6544380187988281,-0.05418507754802704
0.5355767607688904,0.24405910074710846,-0.019147705286741257,-0.6545775532722473,-0.053583286702632904
0.5395540595054626,0.24413399398326874,-0.01938537135720253,-0.6549683809280396,-0.05404701828956604
0.5069625377655029,0.2426178902387619,-0.042534731328487396,-0.648668646812439,-0.06769417971372604
0.4922006130218506,0.24183888733386993,-0.04216499626636505,-0.6497036218643188,-0.06863058358430862
0.47665488719940186,0.24108806252479553,-0.04291938617825508,-0.6507312655448914,-0.06823231279850006
0.5220892429351807,0.2507126033306122,-0.028326211497187614,-0.6491672396659851,0.05304410681128502
0.4301694631576538,0.2490803450345993,-0.14318783581256866,-0.6249974370002747,-0.019413594156503677
0.5349041819572449,0.28071120381355286,-0.012522833421826363,-0.5938790440559387,-0.030673086643218994
0.5058582425117493,0.28031083941459656,-0.045304641127586365,-0.5850728154182434,-0.05173136666417122
0.6065014600753784,0.35142120718955994,0.06858649104833603,-0.4847038984298706,0.11654002964496613
0.3597998023033142,0.36071547865867615,-0.19946591556072235,-0.4400485157966614,-0.019589226692914963
0.7516201138496399,0.46465519070625305,0.15814009308815002,-0.2910889983177185,0.03035696968436241
0.4951818287372589,0.5029008388519287,-0.060700833797454834,-0.24726855754852295,-0.007787199690937996
0.5693116188049316,0.49894997477531433,0.010285443626344204,-0.25505146384239197,-0.08791236579418182
0.6798598766326904,0.4621348977088928,0.09135022759437561,-0.26846447587013245,0.04355011135339737
0.5118837356567383,0.49728888273239136,-0.03530367836356163,-0.22463195025920868,-0.11649709939956665
0.7042189836502075,0.45657527446746826,0.14053332805633545,-0.26487287878990173,0.0384313203394413
