480,854,100.0,26.133333333333333
0.5157800316810608,0.40967410802841187,-0.00627917842939496,-0.6351152658462524,-0.2636137008666992
0.5285354256629944,0.40168827772140503,0.005139324348419905,-0.6742238998413086,-0.2476029396057129
0.5366811156272888,0.40205875039100647,0.005450594238936901,-0.6744868159294128,-0.2469785213470459
0.5422173738479614,0.40235117077827454,0.005504357162863016,-0.6747894287109375,-0.24750208854675293
0.5042499899864197,0.40124887228012085,-0.028353052213788033,-0.669515073299408,-0.24692201614379883
0.4966692626476288,0.40142354369163513,-0.02790769375860691,-0.6704652309417725,-0.2476489543914795
0.4894818365573883,0.40157872438430786,-0.028082173317670822,-0.6716032028198242,-0.2469465732574463
0.5552003979682922,0.4078417122364044,0.05660051479935646,-0.6665809154510498,-0.13584494590759277
0.48450660705566406,0.4066072106361389,-0.0929277241230011,-0.6565670371055603,-0.14444303512573242
0.5315418839454651,0.4226806163787842,0.015084655955433846,-0.6124605536460876,-0.22364568710327148
0.5026828050613403,0.42255404591560364,-0.02816033363342285,-0.6075558662414551,-0.22476410865783691
0.6104406714439392,0.4821731746196747,0.14774775505065918,-0.467549592256546,-0.049809955060482025
0.44037723541259766,0.47680890560150146,-0.1594402939081192,-0.4797837436199188,-0.07798147201538086
0.6190944314002991,0.5676512122154236,0.14765800535678864,-0.2091379165649414,-0.01678144931793213
0.43161147832870483,0.5585188269615173,-0.17076341807842255,-0.22104424238204956,-0.03606200963258743
0.6482364535331726,0.6459896564483643,0.20923453569412231,0.022143814712762833,-0.12134766578674316
0.4170786738395691,0.6300922632217407,-0.19211605191230774,-0.004877439700067043,-0.1382843255996704
0.6674454808235168,0.6670207977294922,0.22856606543064117,0.10843989998102188,-0.14399147033691406
0.40380457043647766,0.6512750387191772,-0.19492512941360474,0.07346417754888535,-0.16603565216064453
0.6617904901504517,0.6691352128982544,0.21858955919742584,0.12195640057325363,-0.18468809127807617
0.4051873981952667,0.6545339822769165,-0.17960460484027863,0.07688158750534058,-0.20249271392822266
0.6510277986526489,0.662355363368988,0.20428058505058289,0.044020816683769226,-0.137298583984375
0.41413795948028564,0.6466695666313171,-0.1794726401567459,0.014061247929930687,-0.1564185619354248
0.5731919407844543,0.6371862888336182,0.11015892028808594,0.0068420288152992725,0.004505634307861328
0.47418341040611267,0.6377342343330383,-0.11032865196466446,-0.007512671872973442,-0.003306150436401367
0.5570271015167236,0.7710954546928406,0.034401729702949524,0.434641569852829,-0.02105402946472168
0.4804869592189789,0.7680342197418213,-0.08246578276157379,0.40982237458229065,-0.024297237396240234
